week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2019-05-19,51,35092350.5,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,675006,994804,94.47,247,7145,1026,0.8705,8,0
2019-05-19,51,35092350.5,Beetlejuice,Winter Garden Theatre,838048.62,1423648,85.15,298,9842,1493,0.824,8,0
2019-05-19,51,35092350.5,Burn This,Hudson Theatre,676047.25,766920,122.27,325,5529,960,0.9599,6,0
2019-05-19,51,35092350.5,Chicago,Ambassador Theatre,627506.96,960444,83.11,187,7550,1080,0.8738,8,0
2019-05-19,51,35092350.5,Come From Away,Gerald Schoenfeld Theatre,973224.6,1135584,114.55,297,8496,1046,1.0153,8,0
2019-05-19,51,35092350.5,Dear Evan Hansen,Music Box Theatre,1204123.7,1234034,151.03,348,7973,984,1.0128,8,0
2019-05-19,51,35092350.5,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,302407.5,1165198,53.17,247,5688,1163,0.6113,0,8
2019-05-19,51,35092350.5,Frozen,St. James Theatre,1107529.3,1354847,87.48,227.5,12661,1684,0.9398,8,0
2019-05-19,51,35092350.5,Gary: A Sequel to Titus Andronicus,Booth Theatre,264914,866704,49.98,273,5300,770,0.8604,8,0
2019-05-19,51,35092350.5,Hadestown,Walter Kerr Theatre,1127837.7,1094012,151.53,399,7443,918,1.0135,8,0
2019-05-19,51,35092350.5,Hamilton,Richard Rodgers Theatre,3223611,2750670,299.82,849,10752,1321,1.0174,8,0
2019-05-19,51,35092350.5,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1532767,1676876,118.12,296.5,12976,1622,1,8,0
2019-05-19,51,35092350.5,Hillary and Clinton,John Golden Theatre,332784.72,713013,64.29,297,5176,787,0.8221,8,0
2019-05-19,51,35092350.5,Ink,Samuel J. Friedman Theatre,426755.1,831472,97.45,299,4379,637,0.8593,8,0
2019-05-19,51,35092350.5,King Kong,Broadway Theatre,599964.15,1466372,70.48,248,8512,1738,0.6122,8,0
2019-05-19,51,35092350.5,King Lear,Cort Theatre,427075,902552,79.77,273,5354,1049,0.638,8,0
2019-05-19,51,35092350.5,"Kiss Me, Kate",Studio 54,772486.5,1004728,98.92,350,7809,998,0.9781,8,0
2019-05-19,51,35092350.5,Mean Girls,August Wilson Theatre,882303.05,1176000,102.61,249.5,8599,1225,0.8774,8,0
2019-05-19,51,35092350.5,My Fair Lady,Vivian Beaumont Theater,782645.5,1396120,108.73,323,7198,1069,0.8417,8,0
2019-05-19,51,35092350.5,Network,Belasco Theatre,1015836.18,954335,140.29,373,7241,1015,1.0191,7,0
2019-05-19,51,35092350.5,Oklahoma!,Circle in the Square Theatre,631293,745936,119.52,249.5,5282,651,1.0142,8,0
2019-05-19,51,35092350.5,Pretty Woman: The Musical,Nederlander Theatre,792320,1365328,101.83,275,7781,1168,0.8327,8,0
2019-05-19,51,35092350.5,The Book of Mormon,Eugene O'Neill Theatre,1066182.85,1190502,123.52,477.5,8632,1047,1.0306,8,0
2019-05-19,51,35092350.5,The Cher Show,Neil Simon Theatre,1006889.3,1491200,105.97,247,9502,1380,0.8607,8,0
2019-05-19,51,35092350.5,The Ferryman,Bernard B. Jacobs Theatre,566640,965344,97.26,223,5826,1019,0.7147,8,0
2019-05-19,51,35092350.5,The Lion King,Minskoff Theatre,2108608,2439690,156.31,225,13490,1696,0.9943,8,0
2019-05-19,51,35092350.5,The Phantom of the Opera,Majestic Theatre,1028813.17,1347562,87.85,213,11711,1605,0.9121,8,0
2019-05-19,51,35092350.5,The Prom,Longacre Theatre,627990.45,1040870,80.85,247,7767,1045,0.9291,8,0
2019-05-19,51,35092350.5,To Kill A Mockingbird,Sam S. Shubert Theatre,1610208.24,1210245,138.35,497,11639,1435,1.0139,8,0
2019-05-19,51,35092350.5,Tootsie,Marquis Theatre,1311985.7,1725792,113.38,247,11572,1602,0.9029,8,0
2019-05-19,51,35092350.5,Waitress,Brooks Atkinson Theatre,631443,1019480,89.85,270,7028,1045,0.8407,8,0
2019-05-19,51,35092350.5,What the Constitution Means to Me,Helen Hayes Theater,489363.3,593320,107.34,197,4559,583,0.9775,8,0
2019-05-19,51,35092350.5,Wicked,Gershwin Theatre,1660962,1779845,117.3,240,14160,1807,0.9795,8,0
2019-05-26,52,35905670.43,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1576624.84,1458144,138.57,297,11378,1424,0.9988,8,0
2019-05-26,52,35905670.43,Aladdin,New Amsterdam Theatre,1482887.5,1599787,108.49,252.5,13668,1727,0.9893,8,0
2019-05-26,52,35905670.43,All My Sons,American Airlines Theatre,503224.9,867280,92.39,350,5447,740,0.9201,8,0
2019-05-26,52,35905670.43,Be More Chill,Lyceum Theatre,448182.2,875480,78.84,248,5685,891,0.7976,8,0
2019-05-26,52,35905670.43,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,602633.7,994804,92.61,247,6507,1026,0.7928,8,0
2019-05-26,52,35905670.43,Beetlejuice,Winter Garden Theatre,833073,1423648,80.9,223,10297,1493,0.8621,8,0
2019-05-26,52,35905670.43,Burn This,Hudson Theatre,770467.5,1022560,110.48,325,6974,960,0.9081,8,0
2019-05-26,52,35905670.43,Chicago,Ambassador Theatre,721056.87,960444,88.22,187,8173,1080,0.9459,8,0
2019-05-26,52,35905670.43,Come From Away,Gerald Schoenfeld Theatre,944374.69,1135584,111.02,297,8506,1046,1.0165,8,0
2019-05-26,52,35905670.43,Dear Evan Hansen,Music Box Theatre,1251150.64,1234034,156.57,348,7991,984,1.0151,8,0
2019-05-26,52,35905670.43,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,299455,1165198,43.96,247,6812,1163,0.7322,0,8
2019-05-26,52,35905670.43,Frozen,St. James Theatre,1161987.6,1262527.6,97.89,227.5,11870,1684,0.8811,8,0
2019-05-26,52,35905670.43,Gary: A Sequel to Titus Andronicus,Booth Theatre,263248.22,866704,51.8,273,5082,770,0.825,8,0
2019-05-26,52,35905670.43,Hadestown,Walter Kerr Theatre,1197933.6,1094012,161.25,399,7429,918,1.0116,8,0
2019-05-26,52,35905670.43,Hamilton,Richard Rodgers Theatre,2924092,2784942,272.29,849,10739,1321,1.0162,8,0
2019-05-26,52,35905670.43,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1609528.5,1676876,124.04,296.5,12976,1622,1,8,0
2019-05-26,52,35905670.43,Hillary and Clinton,John Golden Theatre,330101.5,814632,65.8,297,5017,787,0.7969,8,0
2019-05-26,52,35905670.43,Ink,Samuel J. Friedman Theatre,422912.8,808482,95.16,299,4444,637,0.8721,8,0
2019-05-26,52,35905670.43,King Kong,Broadway Theatre,700003.74,1466372,72.05,347,9716,1738,0.6988,8,0
2019-05-26,52,35905670.43,King Lear,Cort Theatre,358474,902552,66.22,273,5413,1049,0.645,8,0
2019-05-26,52,35905670.43,"Kiss Me, Kate",Studio 54,791721.2,1004728,102.55,350,7720,998,0.9669,8,0
2019-05-26,52,35905670.43,Mean Girls,August Wilson Theatre,952623.35,1176000,105.4,249.5,9038,1225,0.9222,8,0
2019-05-26,52,35905670.43,My Fair Lady,Vivian Beaumont Theater,780819,1396120,104.98,323,7438,1069,0.8697,8,0
2019-05-26,52,35905670.43,Network,Belasco Theatre,1008529.32,954335,138.46,373,7284,1015,1.0252,7,0
2019-05-26,52,35905670.43,Oklahoma!,Circle in the Square Theatre,604895.5,745936,114.76,249.5,5271,651,1.0121,8,0
2019-05-26,52,35905670.43,Pretty Woman: The Musical,Nederlander Theatre,756590,1365328,101.87,275,7427,1168,0.7948,8,0
2019-05-26,52,35905670.43,The Book of Mormon,Eugene O'Neill Theatre,1129637.1,1190502,130.5,477.5,8656,1047,1.0334,8,0
2019-05-26,52,35905670.43,The Cher Show,Neil Simon Theatre,916761,1491200,104.77,247,8750,1380,0.7926,8,0
2019-05-26,52,35905670.43,The Ferryman,Bernard B. Jacobs Theatre,579679.42,965344,96.4,223,6013,1019,0.7376,8,0
2019-05-26,52,35905670.43,The Lion King,Minskoff Theatre,2317201,2482496,170.94,225,13556,1696,0.9991,8,0
2019-05-26,52,35905670.43,The Phantom of the Opera,Majestic Theatre,1198078.32,1361632,94.17,213,12722,1605,0.9908,8,0
2019-05-26,52,35905670.43,The Prom,Longacre Theatre,640383.8,1052180,90.6,247,7068,1045,0.8455,8,0
2019-05-26,52,35905670.43,To Kill A Mockingbird,Sam S. Shubert Theatre,1647411.92,1260555,141.36,497,11654,1435,1.0152,8,0
2019-05-26,52,35905670.43,Tootsie,Marquis Theatre,1223722,1725792,111.04,247,11021,1602,0.8599,8,0
2019-05-26,52,35905670.43,Waitress,Brooks Atkinson Theatre,680339,1019480,92.15,270,7383,1045,0.8831,8,0
2019-05-26,52,35905670.43,What the Constitution Means to Me,Helen Hayes Theater,524796.7,593320,113.27,197,4633,583,0.9934,8,0
2019-05-26,52,35905670.43,Wicked,Gershwin Theatre,1751069,1779845,120.27,240,14559,1867,0.975,8,0
2019-06-02,1,34573184.72,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1513346.22,1471964,133.25,297,11357,1424,0.9969,8,0
2019-06-02,1,34573184.72,Aladdin,New Amsterdam Theatre,1456162.5,1636562,107.13,199.5,13592,1727,0.9838,8,0
2019-06-02,1,34573184.72,All My Sons,American Airlines Theatre,475818.35,867280,91.49,350,5201,740,0.8785,8,0
2019-06-02,1,34573184.72,Be More Chill,Lyceum Theatre,396875.65,875480,80.02,248,4960,891,0.6958,8,0
2019-06-02,1,34573184.72,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,538225.8,994804,90.41,247,5953,1026,0.7253,8,0
2019-06-02,1,34573184.72,Beetlejuice,Winter Garden Theatre,749092.5,1417398,78.38,223,9557,1493,0.8002,8,0
2019-06-02,1,34573184.72,Burn This,Hudson Theatre,683046,1022560,110.87,325,6161,960,0.8022,8,0
2019-06-02,1,34573184.72,Chicago,Ambassador Theatre,601385.7,960444,86.22,187,6975,1080,0.8073,8,0
2019-06-02,1,34573184.72,Come From Away,Gerald Schoenfeld Theatre,897185.5,1135584,106.63,297,8414,1046,1.0055,8,0
2019-06-02,1,34573184.72,Dear Evan Hansen,Music Box Theatre,1203071.26,1234034,150.76,348,7980,984,1.0137,8,0
2019-06-02,1,34573184.72,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,274391,1186898,57.03,247,4811,1163,0.5171,6,2
2019-06-02,1,34573184.72,Frozen,St. James Theatre,1126068.5,1489645,96.82,227.5,11630,1684,0.8633,8,0
2019-06-02,1,34573184.72,Gary: A Sequel to Titus Andronicus,Booth Theatre,206060.42,866704,41.82,273,4927,770,0.7998,8,0
2019-06-02,1,34573184.72,Hadestown,Walter Kerr Theatre,1181102.2,1094012,158.84,399,7436,918,1.0125,8,0
2019-06-02,1,34573184.72,Hamilton,Richard Rodgers Theatre,3153319,3069640,293.2,849,10755,1321,1.0177,8,0
2019-06-02,1,34573184.72,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1553589,1676876,119.73,296.5,12976,1622,1,8,0
2019-06-02,1,34573184.72,Hillary and Clinton,John Golden Theatre,290536.5,814632,55.17,297,5266,787,0.8364,8,0
2019-06-02,1,34573184.72,Ink,Samuel J. Friedman Theatre,385969.7,812112,96.18,299,4013,637,0.7875,8,0
2019-06-02,1,34573184.72,King Kong,Broadway Theatre,682451.58,1465772,71.33,347,9567,1738,0.6881,8,0
2019-06-02,1,34573184.72,King Lear,Cort Theatre,285107.5,902552,56.68,273,5030,1049,0.5994,8,0
2019-06-02,1,34573184.72,"Kiss Me, Kate",Studio 54,740118.7,1004728,100.3,350,7379,998,0.9242,8,0
2019-06-02,1,34573184.72,Mean Girls,August Wilson Theatre,910641.65,1176000,99.51,249.5,9151,1225,0.9338,8,0
2019-06-02,1,34573184.72,My Fair Lady,Vivian Beaumont Theater,652163,1396120,97.48,323,6690,1069,0.7823,8,0
2019-06-02,1,34573184.72,Network,Belasco Theatre,1037755.1,954335,142.29,373,7293,1015,1.0265,7,0
2019-06-02,1,34573184.72,Oklahoma!,Circle in the Square Theatre,526781,745936,101.15,249.5,5208,651,1,8,0
2019-06-02,1,34573184.72,Pretty Woman: The Musical,Nederlander Theatre,692301.5,1365328,98.27,275,7045,1168,0.754,8,0
2019-06-02,1,34573184.72,Pure Yanni,Lunt-Fontanne Theatre,527137.5,1360380,107.03,347,4925,1476,0.6673,5,0
2019-06-02,1,34573184.72,The Book of Mormon,Eugene O'Neill Theatre,1041663.9,1190502,121.01,477.5,8608,1047,1.0277,8,0
2019-06-02,1,34573184.72,The Cher Show,Neil Simon Theatre,788290.6,1491200,103.57,247,7611,1380,0.6894,8,0
2019-06-02,1,34573184.72,The Ferryman,Bernard B. Jacobs Theatre,542335,965344,97.88,223,5541,1019,0.6797,8,0
2019-06-02,1,34573184.72,The Lion King,Minskoff Theatre,2232096,2470631,165.59,225,13480,1696,0.9935,8,0
2019-06-02,1,34573184.72,The Phantom of the Opera,Majestic Theatre,1034884.1,1347562,86.71,213,11935,1605,0.9295,8,0
2019-06-02,1,34573184.72,The Prom,Longacre Theatre,602276.87,1040870,86.67,247,6949,1045,0.8312,8,0
2019-06-02,1,34573184.72,To Kill A Mockingbird,Sam S. Shubert Theatre,1593906.92,1260555,137.16,497,11621,1435,1.0123,8,0
2019-06-02,1,34573184.72,Tootsie,Marquis Theatre,1086945,1725792,102.62,247,10592,1602,0.8265,8,0
2019-06-02,1,34573184.72,Waitress,Brooks Atkinson Theatre,607832.8,1019480,91.91,270,6613,1045,0.791,8,0
2019-06-02,1,34573184.72,What the Constitution Means to Me,Helen Hayes Theater,484311.2,593320,107.05,197,4524,583,0.97,8,0
2019-06-02,1,34573184.72,Wicked,Gershwin Theatre,1818939,1779845,125.98,240,14438,1807,0.9988,8,0
2019-06-09,2,35439598.96,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1548022.16,1471964,135.89,297,11392,1424,1,8,0
2019-06-09,2,35439598.96,Aladdin,New Amsterdam Theatre,1524123,1643205,111.35,212.5,13688,1727,0.9907,8,0
2019-06-09,2,35439598.96,All My Sons,American Airlines Theatre,518086.4,867280,94.47,350,5484,740,0.9264,8,0
2019-06-09,2,35439598.96,Be More Chill,Lyceum Theatre,389760.97,875480,80.8,248,4824,891,0.6768,8,0
2019-06-09,2,35439598.96,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,573745,994804,88.36,247,6493,1026,0.7911,8,0
2019-06-09,2,35439598.96,Beetlejuice,Winter Garden Theatre,821713.4,1417398,84.16,223,9764,1493,0.8175,8,0
2019-06-09,2,35439598.96,Burn This,Hudson Theatre,682820.5,1022560,108.5,325,6293,960,0.8194,8,0
2019-06-09,2,35439598.96,Chicago,Ambassador Theatre,571762.55,960444,83.8,187,6823,1080,0.7897,8,0
2019-06-09,2,35439598.96,Come From Away,Gerald Schoenfeld Theatre,939459.4,1135584,110.52,297,8500,1046,1.0158,8,0
2019-06-09,2,35439598.96,Dear Evan Hansen,Music Box Theatre,1294952.46,1234034,161.99,348,7994,984,1.0155,8,0
2019-06-09,2,35439598.96,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,297161.5,1176048,79.8,247,3724,1163,0.4003,8,0
2019-06-09,2,35439598.96,Frozen,St. James Theatre,1167219.2,1293211.2,94.92,227.5,12297,1684,0.9128,8,0
2019-06-09,2,35439598.96,Gary: A Sequel to Titus Andronicus,Booth Theatre,211093.12,866704,41.64,273,5070,770,0.8231,8,0
2019-06-09,2,35439598.96,Hadestown,Walter Kerr Theatre,1225285.6,1094012,164.51,499,7448,918,1.0142,8,0
2019-06-09,2,35439598.96,Hamilton,Richard Rodgers Theatre,2873104,2784942,267.69,849,10733,1321,1.0156,8,0
2019-06-09,2,35439598.96,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1654176,1676876,127.48,296.5,12976,1622,1,8,0
2019-06-09,2,35439598.96,Hillary and Clinton,John Golden Theatre,291098,814632,55.68,297,5228,787,0.8304,8,0
2019-06-09,2,35439598.96,Ink,Samuel J. Friedman Theatre,410114.5,812112,100,299,4101,637,0.8047,8,0
2019-06-09,2,35439598.96,King Kong,Broadway Theatre,688827,1433272,67.25,297,10243,1738,0.7367,8,0
2019-06-09,2,35439598.96,King Lear,Cort Theatre,395762,902552,66.04,273,5993,1049,0.7141,8,0
2019-06-09,2,35439598.96,"Kiss Me, Kate",Studio 54,666743.4,1004728,89.54,350,7446,998,0.9326,8,0
2019-06-09,2,35439598.96,Mean Girls,August Wilson Theatre,1011904.8,1176000,108.63,249.5,9315,1225,0.9505,8,0
2019-06-09,2,35439598.96,My Fair Lady,Vivian Beaumont Theater,694849.5,1396120,96.64,323,7190,1069,0.8407,8,0
2019-06-09,2,35439598.96,Network,Belasco Theatre,1136629.68,954335,156.41,497,7267,1015,1.0228,7,0
2019-06-09,2,35439598.96,Oklahoma!,Circle in the Square Theatre,583921.5,745936,112.88,249.5,5173,651,0.9933,8,0
2019-06-09,2,35439598.96,Pretty Woman: The Musical,Nederlander Theatre,712223,1365328,98.56,275,7226,1168,0.7733,8,0
2019-06-09,2,35439598.96,The Book of Mormon,Eugene O'Neill Theatre,1020010.5,1190502,118.23,477.5,8627,1047,1.03,8,0
2019-06-09,2,35439598.96,The Cher Show,Neil Simon Theatre,865474,1491200,105.7,247,8188,1380,0.7417,8,0
2019-06-09,2,35439598.96,The Ferryman,Bernard B. Jacobs Theatre,618056.5,965344,100.07,223,6176,1019,0.7576,8,0
2019-06-09,2,35439598.96,The Lion King,Minskoff Theatre,2315941,2540611,170.77,225,13562,1696,0.9996,8,0
2019-06-09,2,35439598.96,The Phantom of the Opera,Majestic Theatre,1134274.4,1358986,90.32,213,12558,1605,0.978,8,0
2019-06-09,2,35439598.96,The Prom,Longacre Theatre,683431.64,1040870,90.6,247,7543,1045,0.9023,8,0
2019-06-09,2,35439598.96,To Kill A Mockingbird,Sam S. Shubert Theatre,1870949.18,1429490,160.62,497,11648,1435,1.0146,8,0
2019-06-09,2,35439598.96,Tootsie,Marquis Theatre,1099790.1,1725792,102.23,247,10758,1602,0.8394,8,0
2019-06-09,2,35439598.96,Waitress,Brooks Atkinson Theatre,455702,1019480,86.14,270,5290,1045,0.6328,8,0
2019-06-09,2,35439598.96,What the Constitution Means to Me,Helen Hayes Theater,530574,593320,115.62,197,4589,583,0.9839,8,0
2019-06-09,2,35439598.96,Wicked,Gershwin Theatre,1960837,1779845,128.69,240,15237,1926,0.9889,8,0
2019-06-16,3,34493610.47,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1604639.12,1471964,140.86,297,11392,1424,1,8,0
2019-06-16,3,34493610.47,Aladdin,New Amsterdam Theatre,1526764.5,1649596,111.13,212.5,13738,1727,0.9944,8,0
2019-06-16,3,34493610.47,All My Sons,American Airlines Theatre,534073.7,867280,99.27,350,5380,740,0.9088,8,0
2019-06-16,3,34493610.47,Be More Chill,Lyceum Theatre,416560.3,875480,90.77,248,4589,891,0.6438,8,0
2019-06-16,3,34493610.47,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,560968,994804,85.55,247,6557,1026,0.7989,8,0
2019-06-16,3,34493610.47,Beetlejuice,Winter Garden Theatre,923837,1417398,88.86,223,10396,1493,0.8704,8,0
2019-06-16,3,34493610.47,Burn This,Hudson Theatre,649112,1022560,107.66,325,6029,960,0.785,8,0
2019-06-16,3,34493610.47,Chicago,Ambassador Theatre,603899.2,960444,86.78,187,6959,1080,0.8054,8,0
2019-06-16,3,34493610.47,Come From Away,Gerald Schoenfeld Theatre,950575.3,1135584,111.82,297,8501,1046,1.0159,8,0
2019-06-16,3,34493610.47,Dear Evan Hansen,Music Box Theatre,1300668.9,1234034,162.87,348,7986,984,1.0145,8,0
2019-06-16,3,34493610.47,Frankie and Johnny in the Clair de Lune,Broadhurst Theatre,301578,1176048,82.33,247,3663,1163,0.3937,8,0
2019-06-16,3,34493610.47,Frozen,St. James Theatre,1162867.5,1258634.5,92.39,227.5,12587,1684,0.9343,8,0
2019-06-16,3,34493610.47,Gary: A Sequel to Titus Andronicus,Booth Theatre,273012.76,866704,49.09,273,5562,770,0.9029,8,0
2019-06-16,3,34493610.47,Hadestown,Walter Kerr Theatre,1282518.5,1094012,172.31,399,7443,918,1.0135,8,0
2019-06-16,3,34493610.47,Hamilton,Richard Rodgers Theatre,3184710,3069640,295.98,849,10760,1321,1.0182,8,0
2019-06-16,3,34493610.47,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1504507,1676876,115.95,296.5,12976,1622,1,8,0
2019-06-16,3,34493610.47,Hillary and Clinton,John Golden Theatre,239796.5,815052,45.39,297,5283,787,0.8391,8,0
2019-06-16,3,34493610.47,Ink,Samuel J. Friedman Theatre,411474.6,812112,100.98,299,4075,637,0.7996,8,0
2019-06-16,3,34493610.47,King Kong,Broadway Theatre,787654.5,1465772,73.97,297,10648,1738,0.7658,8,0
2019-06-16,3,34493610.47,"Kiss Me, Kate",Studio 54,692218.5,1004728,97.4,250,7107,998,0.8902,8,0
2019-06-16,3,34493610.47,Mean Girls,August Wilson Theatre,1016789,1176000,106.21,249.5,9573,1225,0.9768,8,0
2019-06-16,3,34493610.47,My Fair Lady,Vivian Beaumont Theater,730671.5,1396120,97.72,323,7477,1069,0.8743,8,0
2019-06-16,3,34493610.47,Oklahoma!,Circle in the Square Theatre,638014.47,745936,123,249.5,5187,651,0.996,8,0
2019-06-16,3,34493610.47,Pretty Woman: The Musical,Nederlander Theatre,550957,1365328,96.51,275,5709,1168,0.611,8,0
2019-06-16,3,34493610.47,The Book of Mormon,Eugene O'Neill Theatre,1012055.3,1190502,117.61,477.5,8605,1047,1.0273,8,0
2019-06-16,3,34493610.47,The Cher Show,Neil Simon Theatre,801329,1491200,101.45,247,7899,1380,0.7155,8,0
2019-06-16,3,34493610.47,The Ferryman,Bernard B. Jacobs Theatre,770193.6,965344,112.01,247,6876,1019,0.8435,8,0
2019-06-16,3,34493610.47,The Lion King,Minskoff Theatre,2330287,2582253,171.79,225,13565,1696,0.9998,8,0
2019-06-16,3,34493610.47,The Phantom of the Opera,Majestic Theatre,1099441.92,1358986,89.73,213,12253,1605,0.9543,8,0
2019-06-16,3,34493610.47,The Prom,Longacre Theatre,638365,1040870,91.61,247,6968,1045,0.8335,8,0
2019-06-16,3,34493610.47,To Kill A Mockingbird,Sam S. Shubert Theatre,1950346.9,1429490,167.18,497,11666,1435,1.0162,8,0
2019-06-16,3,34493610.47,Tootsie,Marquis Theatre,1155185,1725792,115.59,247,9994,1602,0.7798,8,0
2019-06-16,3,34493610.47,Waitress,Brooks Atkinson Theatre,446358.5,1019480,84.43,270,5287,1045,0.6324,8,0
2019-06-16,3,34493610.47,What the Constitution Means to Me,Helen Hayes Theater,517450.4,593320,112.96,197,4581,583,0.9822,8,0
2019-06-16,3,34493610.47,Wicked,Gershwin Theatre,1924730,1779845,127.39,240,15109,1926,0.9806,8,0
2019-06-23,4,35987055.01,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1590238,1471964,139.59,297,11392,1424,1,8,0
2019-06-23,4,35987055.01,Aladdin,New Amsterdam Theatre,1584580,1704565,114.72,227.5,13812,1727,0.9997,8,0
2019-06-23,4,35987055.01,All My Sons,American Airlines Theatre,560874,867280,102.54,350,5470,740,0.924,8,0
2019-06-23,4,35987055.01,Be More Chill,Lyceum Theatre,459378.8,875480,90.86,248,5056,891,0.7093,8,0
2019-06-23,4,35987055.01,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,544343,994804,90.14,247,6039,1026,0.7357,8,0
2019-06-23,4,35987055.01,Beetlejuice,Winter Garden Theatre,981335.44,1417398,92.84,223,10570,1493,0.885,8,0
